"annotation_id","annotator","char_count","created_at","finbert_category","finbert_confidence","id","label","lead_time","paragraph_id","text","ticker","updated_at","year"
789,"1",1393,"2026-02-25T05:55:25.488327Z","Product Liability",0.9714,781,"Product Liability",18.048,"REGN_2022_0307","Consumer protection laws impact the manner in which we develop and maintain processes to support our patient assistance programs, product marketing activities, and the sharing of employee and clinical data for internal and third-party commercial activities. Several U.S. states have proposed and passed consumer privacy laws, which were modeled after the comprehensive consumer privacy law in California, the CCPA. The CCPA, which became effective on January 1, 2020, is a consumer protection law that establishes requirements for data use and sharing transparency and provides California residents with personal data privacy rights
 
regarding the use, disclosure, and retention of their personal data. Amendments to the CCPA have, among other things, imposed new obligations to provide notice where personal data will be de-identified. These laws and regulations are constantly evolving and may impose limitations on our business activities. Several other U.S. states have introduced similar consumer protection laws that may go into effect in the near future. At the federal level, Section 5 of the Federal Trade Commission Act is a consumer protection law that bars unfair and deceptive acts and practices and requires, among other things, companies to notify individuals that they will safeguard their personal data and that they will fulfil the commitments made in their privacy notices.","REGN","2026-02-25T05:55:25.488336Z",2022
790,"1",676,"2026-02-25T05:55:27.677316Z","Product Liability",0.9714,782,"Product Liability",1.652,"V_2017_0003","Payment Security

Visa has focused its investments, partnerships, and expertise to enhance the security of our network, and to enable consumers and businesses to pay and be paid with confidence. As payments methods evolve, we are focused on four primary areas:
•
Protecting payment data with a payments architecture that complies with industry standards;
•
Rendering the use of sensitive payment data useless by deploying technologies such as the EMV chip and tokenization;
•
Using predictive analytics, intelligence, and insights to identify and prevent fraud before it happens; and
•
Empowering consumers to actively protect their own financial information and transactions.","V","2026-02-25T05:55:27.677329Z",2017
791,"1",1356,"2026-02-25T05:55:43.215639Z","Product Liability",0.9713,783,"Product Liability",14.944,"VRSK_2017_0015","Regulatory developments could negatively impact our business. Because personal, public and non-public information is stored in some of our databases, we are vulnerable to government regulation and adverse publicity concerning the use of our data. We provide many types of data and services that already are subject to regulation under the Fair Credit Reporting Act, Gramm-Leach-Bliley Act, Driver’s Privacy Protection Act, the European Union’s Data Protection Directive, the Dodd Frank Wall Street Reform and Consumer Protection Act and to a lesser extent, various other federal, state, and local laws and regulations. These laws and regulations are designed to protect the privacy of the public and to prevent the misuse of personal information in the marketplace. However, many consumer advocates, privacy advocates, and government regulators believe that the existing laws and regulations do not adequately protect privacy. They have become increasingly concerned with the use of personal information, particularly social security numbers, department of motor vehicle data and dates of birth. As a result, they are lobbying for further restrictions on the dissemination or commercial use of personal information to the public and private sectors. Similar initiatives are under way in other countries in which we do business or from which we source data.","VRSK","2026-02-25T05:55:43.215650Z",2017
792,"1",1150,"2026-02-25T05:55:55.473668Z","Product Liability",0.9712,784,"Product Liability",11.532,"USB_2023_0056","Security and privacy policies and procedures for the protection of personal and confidential information are in effect across all the Company’s businesses and geographic locations. Data privacy and data protection are areas of increasing state legislative focus, and several U.S. states have recently enacted comprehensive consumer privacy laws that impose compliance obligations with respect to personal information. For example, the Company is subject to the California Consumer Protection Act of 2018 

and its implementing regulations (collectively, the “CCPA”). The CCPA gives consumers several rights with respect to their personal information, including the right to (i) know the information that has been collected about them and whether that information has been sold or shared with others; (ii) request deletion of their personal information (subject to certain exceptions); (iii) opt out of the sale of their personal information; and (iv) not be discriminated against for exercising these rights. The CCPA contains several exemptions to the CCPA’s requirements, including an exemption for personal information that is subject to the GLBA.","USB","2026-02-25T05:55:55.473692Z",2023
793,"1",1342,"2026-02-25T05:56:03.087479Z","Product Liability",0.9711,785,"Product Liability",7.074,"CMG_2019_0099","We also are required to collect and maintain personal information about our employees, and we collect information about guests as part of some of our marketing programs as well. The collection and use of such information is regulated at the federal and state levels, and by the European Union and its member states, and the regulatory environment related to information security and privacy is increasingly demanding. For example, a new privacy regulation in the European Union called GDPR, became effective in May 2018 and requires companies to meet new requirements regarding the handling of personal data, including its use, protection and the ability of persons whose data is stored to correct or delete such data about themselves. Failure to meet GDPR requirements could result in penalties of up to 4% of worldwide revenue. Similarly, the California Consumer Privacy Act is due to take effect January 1, 2020
,
 and will require our instituting additional new processes and protections. At the same time, we are relying increasingly on cloud computing and other technologies that result in third parties holding significant amounts of guest or employee information on our behalf. We have seen an increase over the past several years in the frequency and sophistication of attempts to compromise the security of several of these systems.","CMG","2026-02-25T05:56:03.087488Z",2019
794,"1",1360,"2026-02-25T05:58:05.315582Z","Product Liability",0.971,786,"Product Liability",121.534,"CSCO_2023_0004","We have continued to expand our SD-WAN offering, through our Cloud OnRamp integrations with several webscale providers to deliver predictable and highly secure application experiences. To further our innovation in this area, we are applying the latest technologies, such as machine learning and advanced analytics, to operate and enhance network capabilities. These network product offerings are designed to help enable customers to detect cybersecurity threats, even in encrypted traffic. As such, we have created, in our view, the only network that is designed for security while also helping to maintain privacy. Our customers are operating in multicloud environments with private, public and hybrid clouds. For the data center, our strategy is to deliver multicloud architectures that bring policy and operational consistency, regardless of where applications or data reside, by extending our Application Centric Infrastructure (ACI) and our hyperconverged offerings. We continue to invest in our data center portfolio to help meet the growing demand for cloud-delivered technologies. Our Nexus Cloud platform is designed to help our customers deploy, manage, and operate their data center networks from the cloud. Our technology strategy for the Internet for the Future is aimed at addressing the broad adoption of multicloud and application environments.","CSCO","2026-02-25T05:58:05.315620Z",2023
795,"1",1061,"2026-02-25T05:58:07.365977Z","Product Liability",0.971,787,"Product Liability",1.331,"GEN_2017_0016","onsumer Digital Safety

Our Consumer Digital Safety segment focuses on providing a comprehensive Digital Safety solution to protect information, devices, networks and the identities of consumers. This solution includes our Norton-branded services, which provide multi-layer security across major desktop and mobile operating systems, public Wi-Fi connections, and home networks, to defend against increasingly complex online threats to individuals, families and small businesses, and our LifeLock-branded identity protection services. Our LifeLock-branded identity protection services primarily consist of identifying and notifying users of identity-related and other events and assisting users in remediating their impact. With the addition of LifeLock-branded identity protection services, we are providing a comprehensive digital safety platform designed to protect information across devices, customer identities and the connected home and family and accelerating our leadership in Consumer Digital Safety to protect all aspects of consumers’ digital lives.","GEN","2026-02-25T05:58:07.365988Z",2017
796,"1",298,"2026-02-25T05:58:10.157056Z","Product Liability",0.971,788,"Product Liability",2.275,"GEN_2021_0220","Notes to the Consolidated Financial Statements

Note 1. 
Description of Business and Significant Accounting Policies
Business
NortonLifeLock, Inc. is a leading provider of consumer Cyber Safety solutions globally. We help customers protect their devices, online privacy, identity and home networks.","GEN","2026-02-25T05:58:10.157068Z",2021
797,"1",1426,"2026-02-25T05:58:16.768756Z","Product Liability",0.971,789,"Product Liability",6.099,"NWS_2015_0102","Our business activities are subject to laws and regulations governing the collection, use, sharing, protection and retention of personal
data, which continue to evolve in light of changes in information technology and analytics techniques that have implications for how such data is managed. For example, in the U.S., the Company’s websites, mobile applications and other online
business activities are subject to the Children’s Online Privacy Protection Act of 1998, which prohibits websites from collecting personally identifiable information online from children under age 13 without prior parental consent, and the
Controlling the Assault of Non-Solicited Pornography and Marketing Act of 2003, which regulates the distribution of unsolicited commercial emails, or “spam.” The State of California also recently enacted a number of laws relating to data
privacy and security, including the “Digital Eraser” law, which regulates online advertising to minors. In addition, regulators such as the Federal Communications Commission and the Federal Trade Commission (the “FTC”) continue
to expand their application of general consumer protection laws to commercial data practices, including to the use of personal and profiling data from online users to deliver targeted Internet advertisements. The FTC also continues to expand its
enforcement of the Telephone Consumer Protection Act, which regulates text message advertising.","NWS","2026-02-25T05:58:16.768766Z",2015
798,"1",1426,"2026-02-25T05:58:19.722884Z","Product Liability",0.971,790,"Product Liability",2.425,"NWSA_2015_0102","Our business activities are subject to laws and regulations governing the collection, use, sharing, protection and retention of personal
data, which continue to evolve in light of changes in information technology and analytics techniques that have implications for how such data is managed. For example, in the U.S., the Company’s websites, mobile applications and other online
business activities are subject to the Children’s Online Privacy Protection Act of 1998, which prohibits websites from collecting personally identifiable information online from children under age 13 without prior parental consent, and the
Controlling the Assault of Non-Solicited Pornography and Marketing Act of 2003, which regulates the distribution of unsolicited commercial emails, or “spam.” The State of California also recently enacted a number of laws relating to data
privacy and security, including the “Digital Eraser” law, which regulates online advertising to minors. In addition, regulators such as the Federal Communications Commission and the Federal Trade Commission (the “FTC”) continue
to expand their application of general consumer protection laws to commercial data practices, including to the use of personal and profiling data from online users to deliver targeted Internet advertisements. The FTC also continues to expand its
enforcement of the Telephone Consumer Protection Act, which regulates text message advertising.","NWSA","2026-02-25T05:58:19.722894Z",2015
799,"1",1499,"2026-02-25T05:58:21.953770Z","Product Liability",0.971,791,"Product Liability",1.748,"PNC_2021_0123","Our customers often use their own devices, such as computers, smartphones and tablets, to do business with us and may provide their PNC customer information (including passwords) to a third party in connection with obtaining services from the third party, including those offering financial apps. Although we take steps to provide safety and security for our customers’ transactions with us and their customer information to the extent they are utilizing their own devices or providing third parties access to their accounts, our ability to assure such safety and security is necessarily limited. As our customers regularly use PNC-issued credit and debit cards to pay for transactions with retailers and other businesses, there is also the risk of data security breaches at those other businesses covering PNC account information. When our customers use PNC issued cards to make purchases from those businesses, card account information often is provided to the business. If the business’s systems that process or store card account information are subject to a data security breach, holders of our cards who have made purchases from that business may experience fraud on their card accounts. We can be responsible for reimbursing our customers for such fraudulent transactions on customers’ card accounts, as well as for other costs related to data security compromise events, such as replacing cards associated with compromised card accounts, but to date such losses have not been material to us.","PNC","2026-02-25T05:58:21.953779Z",2021
800,"1",1372,"2026-02-25T05:58:27.530306Z","Product Liability",0.971,792,"Product Liability",5.044,"RMD_2018_0124","Concerns about our practices with regard to the collection, use, disclosure, or security of personally identifiable information or other privacy-related matters, even if unfounded and even if we are in compliance with applicable laws, could damage our reputation and harm our business.

﻿

Numerous foreign, federal and state laws and regulations govern collection, dissemination, use and confidentiality of personally identifiable health information, including (i) state privacy and confidentiality laws (including state laws requiring disclosure of breaches); (ii) HIPAA; and (iii) European and other foreign data protection laws
, including the GDPR
.

﻿

HIPAA establishes a set of national privacy and security standards for the protection of individually identifiable health information, including what is known as protected health information, by health plans, healthcare clearinghouses and healthcare providers that submit certain covered transactions electronically, or covered entities, and their ‘‘business associates,’’ which are persons or entities that perform certain services for, or on behalf of, a covered entity that involve the use or disclosure of protected health information. Certain portions of our business, such as the cloud-based software digital health applications, are subject to HIPAA as a business associate of our covered entities clients.","RMD","2026-02-25T05:58:27.530318Z",2018
801,"1",1370,"2026-02-25T05:58:32.013383Z","Product Liability",0.971,793,"Product Liability",3.769,"RMD_2019_0130","Concerns about our practices with regard to the collection, use, disclosure, or security of personally identifiable information or other privacy-related matters, even if unfounded and even if we are in compliance with applicable laws, could damage our reputation and harm our business.

﻿

Numerous foreign, federal and state laws and regulations govern collection, dissemination, use and confidentiality of personally identifiable health information, including (i) state privacy and confidentiality laws (including state laws requiring disclosure of breaches); (ii) HIPAA; and (iii) European and other foreign data protection laws, including the GDPR.

﻿

HIPAA establishes a set of national privacy and security standards for the protection of individually identifiable health information, including what is known as protected health information, by health plans, healthcare clearinghouses and healthcare providers that submit certain covered transactions electronically, or covered entities, and their ‘‘business associates,’’ which are persons or entities that perform certain services for, or on behalf of, a covered entity that involve the use or disclosure of protected health information. Certain portions of our business, such as the cloud-based software digital health applications, are subject to HIPAA as a business associate of our covered entities clients.","RMD","2026-02-25T05:58:32.013392Z",2019
802,"1",1311,"2026-02-25T05:58:57.559150Z","Product Liability",0.971,794,"Product Liability",25.052,"VRSK_2024_0062","Because personal, public and non-public information is stored in some of our data repositories, we are vulnerable to government regulation and adverse publicity concerning the use of our data. We provide many types of data and services that already are subject to regulation under the Fair Credit Reporting Act, Gramm-Leach-Bliley Act, Driver’s Privacy Protection Act, the European Union’s General Data Protection Regulation, the Dodd Frank Wall Street Reform and Consumer Protection Act and to a lesser extent, various other federal, state, and local laws and regulations. These laws and regulations are designed to protect the privacy of the public and to prevent the misuse of personal information in the marketplace. However, many consumer advocates, privacy advocates, and government regulators believe that the existing laws and regulations do not adequately protect privacy. They have become increasingly concerned with the use of personal information, particularly social security numbers, department of motor vehicle data and dates of birth. As a result, they are lobbying for further restrictions on the dissemination or commercial use of personal information to the public and private sectors. Similar initiatives are under way in other countries in which we do business or from which we source data.","VRSK","2026-02-25T05:58:57.559161Z",2024
803,"1",1397,"2026-02-25T05:59:05.798167Z","Corporate Governance",0.9957,795,"Corporate Governance",7.733,"BX_2020_1062","Senior Managing Director Agreements

Upon the consummation of our initial public offering, we entered into substantially similar senior managing director agreements with each of our named executive officers and other senior managing directors employed at the firm at that time, other than our founder. Senior managing directors who have joined the firm after our initial public offering (including Mr. Finley) have also entered into senior managing director agreements. The agreements generally provide that each senior managing director will devote substantially all of his or her business time, skill, energies and attention to us in a diligent manner. Each senior managing director will be paid distributions and benefits in amounts determined by Blackstone from time to time in its sole discretion. The agreements require us to provide the senior managing director with 90 days’ prior written notice prior to terminating his or her service with us (other than a termination for cause). Additionally, the agreements require each senior managing director to give us 90 days’ prior written notice of intent to terminate service with us and require the senior managing director to be placed on a 
90-day
 period of “garden leave” following the senior managing director’s termination of service (as further described under the caption “— 
Non-Competition
 and 
Non-Solicitation
 Agreements” below).","BX","2026-02-25T05:59:05.798174Z",2020
804,"1",1436,"2026-02-25T05:59:09.473605Z","Corporate Governance",0.9957,796,"Corporate Governance",3.061,"CDW_2017_0452","Stock Ownership Guidelines

The Board believes that, in order to more closely align the interests of directors with the interests of the Company’s other stockholders, each non-employee director should maintain a minimum level of equity interests in the Company’s common stock. The Nominating and Corporate Governance Committee is responsible for periodically reviewing the stock ownership guidelines for non-employee directors and making recommendations to the Board. Pursuant to our Corporate Governance Guidelines, each non-employee director must hold equity interests in the Company’s common stock equal to at least $500,000. Until such guideline is met, a director is required to retain 100% of the after-tax value of all vested equity awards earned under the Company’s non-employee director compensation program. Director Compensation Review
At the end of 2015, the Nominating and Corporate Governance Committee, in consultation with the Compensation Committee, reviewed the design and competitiveness of our non-employee director compensation program. The Nominating and Corporate Governance Committee considered input from the Compensation Committee’s independent compensation consultant and market data for the same peer group of companies that the Compensation Committee uses for determining executive compensation as set forth in Part III - Item 11 - “Compensation Discussion and Analysis - Comparison to Relevant Peer Group”.","CDW","2026-02-25T05:59:09.473617Z",2017
805,"1",1194,"2026-02-25T06:42:51.012689Z","Corporate Governance",0.9957,797,"Corporate Governance",4.987,"EXPE_2022_0448","Diller will serve in an executive position at the Company or as chair of the Company’s board of directors and (b) no more than one Diller family member will serve on the board of directors at any time. The Company agreed that, following Mr. Diller’s Departure, in the event that no family member of Mr. Diller is serving on the Company’s board, the Company will nominate one Diller family member or family-designated representative to serve on the board of directors (subject to the support of two-thirds of the independent directors if the new nominee is a Diller family member), so long as Mr. Diller, his family members and certain related parties (collectively with Mr. Diller and his 
F- 42

family members, “Diller-related persons”) in aggregate own at least 5% of the Company’s outstanding common equity or a 15% voting interest in the Company. The following provisions apply following Mr. Diller’s Departure:
•
 
Limitation on Voting Power of Class B Common Shares on Certain Matters
. The voting percentage cast by Class B common shares held or controlled by Diller-related persons on specified matters will be limited to 20% of the total voting power of the outstanding common shares.","EXPE","2026-02-25T06:42:51.012699Z",2022
806,"1",596,"2026-02-25T06:43:20.577168Z","Corporate Governance",0.9957,798,"Corporate Governance",9.897,"IQV_2017_0251","The Shareholders Agreement provides that we will use our best efforts to cause Dr. Gillings to be elected as the Lead
Director through our 2018 annual meeting of stockholders and to be elected as a director so that he may serve as a director until the day after our 2021 annual meeting of stockholders (provided that the DG Shareholders, as a group, continue to
beneficially own at least 2.5% of our outstanding common stock), including using its best efforts to support his nomination for the slate of director nominees for a three-year term at our 2017 and 2020 annual meetings of stockholders.","IQV","2026-02-25T06:43:20.577191Z",2017
807,"1",340,"2026-02-25T06:43:23.373651Z","Corporate Governance",0.9957,799,"Corporate Governance",2.504,"MOH_2022_0363","CERTAIN RELATIONSHIPS AND RELATED TRANSACTIONS, AND DIRECTOR INDEPENDENCE

Information required by Item 13 of Part III will be included in the 2022 Proxy Statement in the sections entitled “Related Party Transactions,” and “Corporate Governance and Board of Directors Matters—Director Independence,” and is incorporated herein by reference.","MOH","2026-02-25T06:43:23.373659Z",2022
808,"1",340,"2026-02-25T06:43:27.756013Z","Corporate Governance",0.9957,800,"Corporate Governance",4.087,"MOH_2023_0391","CERTAIN RELATIONSHIPS AND RELATED TRANSACTIONS, AND DIRECTOR INDEPENDENCE

Information required by Item 13 of Part III will be included in the 2023 Proxy Statement in the sections entitled “Related Party Transactions,” and “Corporate Governance and Board of Directors Matters—Director Independence,” and is incorporated herein by reference.","MOH","2026-02-25T06:43:27.756024Z",2023
809,"1",1226,"2026-02-25T06:43:30.717601Z","Corporate Governance",0.9957,801,"Corporate Governance",2.688,"REGN_2015_0210","Subject to certain exceptions, we are required to use our reasonable efforts (including recommending that our shareholders vote in favor) to cause the election of this designee at our annual shareholder meetings for so long as Sanofi maintains an equity interest in us that is the lower of (i) the highest percentage ownership Sanofi attains following its acquisition of 20% of our then outstanding shares of Class A Stock and Common Stock (taken together) and (ii) 25% of our then outstanding shares of Class A Stock and Common Stock (taken together). This designee is required to be ""independent"" of our company, as determined under NASDAQ rules, and not to be a current or former officer, director, employee, or paid consultant of Sanofi. In April 2014, Sanofi notified us that it had reached the 20% ownership threshold and designated Robert A. Ingram as its designee. On April 4, 2014, following recommendation of the Corporate Governance and Compliance Committee, the board of directors elected Mr. Ingram as a director and a member of the Compensation Committee. Mr. Ingram was subsequently elected as a Class I director at our 2014 Annual Shareholder Meeting for a term expiring at the 2016 Annual Shareholder Meeting.","REGN","2026-02-25T06:43:30.717612Z",2015
810,"1",1399,"2026-02-25T06:43:33.074742Z","Corporate Governance",0.9957,802,"Corporate Governance",2.049,"REGN_2016_0237","Subject to certain exceptions, we are required to use our reasonable efforts (including recommending that our shareholders vote in favor) to cause the election of this designee at our annual shareholder meetings for so long as Sanofi maintains an equity interest in us that is the lower of (i) the highest percentage ownership Sanofi attains following its acquisition of 20% of our then outstanding shares of Class A Stock and Common Stock (taken together) and (ii) 25% of our then outstanding shares of Class A Stock and Common Stock (taken together). This designee is required to be ""independent"" of our company, as determined under NASDAQ rules, and not to be a current or former officer, director, employee, or paid consultant of Sanofi. In April 2014, Sanofi notified us that it had reached the 20% ownership threshold and designated Robert A. Ingram as its designee. On April 4, 2014, following recommendation of the Corporate Governance and Compliance Committee, the board of directors elected Mr. Ingram as a director and a member of the Compensation Committee. Mr. Ingram was subsequently elected as a Class I director at our 2014 Annual Shareholder Meeting for a term expiring at the 2016 Annual Shareholder Meeting and resigned on November 10, 2015. In December 2015, Sanofi disclosed in an amendment to its Schedule 13D filed with the SEC its intention to designate a successor designee.","REGN","2026-02-25T06:43:33.074753Z",2016
811,"1",1344,"2026-02-25T06:43:36.531183Z","Corporate Governance",0.9956,803,"Corporate Governance",3.155,"BX_2020_0989","Governance and Board Composition

Our common stock consists of Class A common stock, Class B common stock and Class C common stock. Under our certificate of incorporation and Delaware law, holders of our Class A common stock are entitled to vote, together with holders of our Class B common stock, voting as a single class, on a number of matters. However, the Class C common stock is the only class of the Company’s common stock entitled to vote for the election of our directors. The single share of outstanding Class C common stock is currently held by Blackstone Group Management L.L.C (the “Class C Shareholder”), an entity owned by our senior managing directors and controlled by our founder, Mr. Schwarzman. The Class C Shareholder elects our board of directors in accordance with the Class C Shareholder’s limited liability company agreement, where our senior managing directors have agreed that our founder, Mr. Schwarzman will have the power to vote upon, act upon, consent to, approve or otherwise determine any matters to be voted upon, acted upon, consented to, approved or otherwise determined by the members of the Class C Shareholder. The limited liability company agreement of our Class C Shareholder provides that at such time as Mr. Schwarzman should cease to be a founding member, Jonathan D. Gray will thereupon succeed Mr.","BX","2026-02-25T06:43:36.531194Z",2020
812,"1",1407,"2026-02-25T06:43:40.224638Z","Corporate Governance",0.9956,804,"Corporate Governance",3.409,"BX_2022_0287","We are a controlled company and as a result qualify for some exceptions from certain corporate governance and other requirements of the New York Stock Exchange.

Because the Series II Preferred Stockholder holds more than 50% of the voting power for the election of directors, we are a “controlled company” and fall within exceptions from certain corporate governance and other requirements of the rules of the New York Stock Exchange. Pursuant to these exceptions, controlled companies may elect not to comply with certain corporate governance requirements of the New York Stock Exchange, including the requirements (a) that a majority of our board of directors consist of independent directors, (b) that we have a nominating and corporate governance committee that is composed entirely of independent directors, (c) that we have a compensation committee that is composed entirely of independent directors, and (d) that the compensation committee be required to consider certain independence factors when engaging compensation consultants, legal counsel and other committee advisers. While we currently have a majority independent board of directors, we have elected to avail ourselves of the other exceptions. Accordingly, our common stockholders generally do not have the same protections afforded to stockholders of companies that are subject to all of the corporate governance requirements of the NYSE.","BX","2026-02-25T06:43:40.224647Z",2022
813,"1",1439,"2026-02-25T06:43:50.214287Z","Corporate Governance",0.9956,805,"Corporate Governance",9.671,"BX_2022_1142","Senior Managing Director Agreements

Upon the consummation of our initial public offering, we entered into substantially similar senior managing director agreements with each of our named executive officers and other senior managing directors employed at the firm at that time, other than our founder. Senior managing directors who have joined the firm after our initial public offering (including Mr. Finley) have also entered into senior managing director agreements. The agreements generally provide that each senior managing director will devote substantially all of his or her business time, skill, energies and attention to us in a diligent manner. Each senior managing director will be paid distributions and receive benefits in amounts determined by Blackstone from time to time in its sole discretion. The agreements require us to provide the senior managing director with 90 days’ prior written notice prior to terminating his or her service with us (other than a termination for cause). Additionally, the agreements with our named executive officers require each senior managing director to give us 90 days’ prior written notice of intent to terminate service with us and require the senior managing director to be placed on a 
90-day
 period of “garden leave” following the senior managing director’s termination of service (as further described under the caption “— 
Non-Competition
 and 
Non-Solicitation
 Agreements” below).","BX","2026-02-25T06:43:50.214297Z",2022
814,"1",1051,"2026-02-25T06:44:06.041532Z","Corporate Governance",0.9956,806,"Corporate Governance",15.544,"CDW_2017_0459","Independence of Our Board of Directors

Under our Corporate Governance Guidelines and the listing standards of NASDAQ, a majority of our Board members must be independent. The Board of Directors annually determines whether each of our directors is independent. In determining independence, the Board follows the independence criteria set forth in the NASDAQ listing standards and considers all relevant facts and circumstances.
Under the NASDAQ independence criteria, a director cannot be considered independent if he or she has one of the relationships specifically enumerated in the NASDAQ listing standards. In addition, the Board must affirmatively determine that a director does not have a relationship that, in the opinion of the Board, would interfere with the exercise of independent judgment in carrying out the responsibilities of a director. The Board has affirmatively determined that each of our current directors is independent under the applicable listing standards of NASDAQ, other than our Chief Executive Officer, Thomas E. Richards.","CDW","2026-02-25T06:44:06.041542Z",2017
815,"1",1160,"2026-02-25T06:44:08.653946Z","Corporate Governance",0.9956,807,"Corporate Governance",2.261,"CDW_2017_0460","Board of Directors Leadership Structure

Thomas E. Richards, our Chief Executive Officer, serves as the Chairman of our Board of Directors and Barry K. Allen, a non-executive and independent director, serves as the Lead Director of our Board of Directors. The Board believes that the combined role of Chairman and Chief Executive Officer, together with the appointment of an independent Lead Director, the independence of all Board members other than our Chief Executive Officer, and the use of regular executive sessions of the independent directors, achieves an appropriate balance between the effective development of key strategic and operational objectives and independent oversight of management’s execution of those objectives. The Board believes that having the Company’s Chief Executive Officer serve as the Chairman is in the best interest of its stockholders at this time because this structure ensures a seamless flow of communication between management and the Board, in particular with respect to the Board’s oversight of the Company’s strategic direction, as well as the Board’s ability to ensure management’s focused execution of that strategy.","CDW","2026-02-25T06:44:08.653956Z",2017
816,"1",1137,"2026-02-25T06:44:10.792699Z","Corporate Governance",0.9956,808,"Corporate Governance",1.864,"HSY_2016_0074","Equity Structure

We have two classes of stock outstanding – Common Stock and Class B Common Stock (“Class B Stock”). Holders of the Common Stock and the Class B Stock generally vote together without regard to class on matters submitted to stockholders, including the election of directors. Holders of the Common Stock have 1 vote per share. Holders of the Class B Stock have 10 votes per share. Holders of the Common Stock, voting separately as a class, are entitled to elect one-sixth of our Board. With respect to dividend rights, holders of the Common Stock are entitled to cash dividends 10% higher than those declared and paid on the Class B Stock. Hershey Trust Company, as trustee for the benefit of Milton Hershey School, maintains voting control over The Hershey Company. In addition, Hershey Trust Company currently has three representatives who are members of the Company's Board, one of whom is the Lead Independent Director. These representatives, from time to time in performing their responsibilities on the Company’s Board, may exercise influence with regard to the ongoing business decisions of our Board or management.","HSY","2026-02-25T06:44:10.792727Z",2016
817,"1",401,"2026-02-25T06:44:16.184594Z","Corporate Governance",0.9956,809,"Corporate Governance",5.083,"IQV_2017_0249","one individual designated by each of Bain Capital Investors, LLC (“Bain Capital”), the LGP Shareholders and the CPP Shareholder (each until the earlier of (i) the day after our 2018 annual meeting of
stockholders or (ii) the time at which such stockholder group beneficially owns less than 2.5% of our outstanding common stock);
•
four individuals who are non-stockholder, independent directors; and
•","IQV","2026-02-25T06:44:16.184606Z",2017
818,"1",1406,"2026-02-25T06:44:18.999409Z","Corporate Governance",0.9956,810,"Corporate Governance",2.533,"KDP_2018_0049","As a result, KDP will be a “controlled company” for purposes of Section 303A of the NYSE Listed Company Manual and will be exempt from certain governance requirements otherwise required by the NYSE. Under Section 303A, a company of which more than 50% of the voting power is held by an individual, a group or another company is a “controlled company” and is exempt from certain corporate governance requirements, including requirements that (1) a majority of the board of directors consist of independent directors, (2) compensation of officers be determined or recommended to the board of directors by a majority of its independent directors or by a compensation committee that is composed entirely of independent directors, and (3) director nominees be selected or recommended for selection by a majority of the independent directors or by a nominating/corporate governance committee composed solely of independent directors. Following the consummation of the Transaction, KDP will continue to have an audit committee that is composed entirely of independent directors. As a result, the procedures for approving significant corporate decisions could be determined by directors who have a direct or indirect interest in such decisions and KDP’s stockholders will not have the same protections afforded to stockholders of other companies that are required to comply with the independence rules of the NYSE.","KDP","2026-02-25T06:44:18.999419Z",2018
819,"1",1136,"2026-02-25T06:46:58.835896Z","Corporate Governance",0.9956,811,"Corporate Governance",159.521,"KDP_2020_0108","As discussed above, approximately 
66%
 of the outstanding shares of our common stock are held by 
JAB
 and its affiliates. As a result, we are a “controlled company” for purposes of Section 303A of the 
NYSE
 Listed Company Manual and are exempt from certain governance requirements otherwise required by the 
NYSE
. Under Section 303A, a company of which more than 50% of the voting power is held by an individual, a group or another company is a “controlled company” and is exempt from certain corporate governance requirements, including requirements that (1) a majority of the board of directors consist of independent directors, (2) compensation of officers be determined or recommended to the board of directors by a majority of its independent directors or by a compensation committee that is composed entirely of independent directors and (3) director nominees be selected or recommended for selection by a majority of the independent directors or by a nominating/corporate governance committee composed solely of independent directors. We continue to have an audit committee that is composed entirely of independent directors.","KDP","2026-02-25T06:46:58.835911Z",2020
820,"1",1382,"2026-02-25T06:47:02.459383Z","Corporate Governance",0.9956,812,"Corporate Governance",3.262,"MSCI_2017_0116","Non-Employee Directors Deferral Plan, directors may elect to defer receipt of all or any portion of any shares of our common stock issuable upon conversion of any stock unit or any retainer elected to be paid in shares of our common stock until (i) 60 days following separation of service or (ii) the earlier of a specified date or 60 days following separation of service. On February 18, 2016, the Board of Directors, upon the recommendation of the Compensation Committee, approved the MSCI Inc. 2016 Omnibus Plan (“Omnibus Plan”), a new equity incentive compensation plan that was approved by shareholders at the Company’s 2016 annual meeting of shareholders. The Omnibus Plan replaced the Company’s existing equity compensation plan—the MSCI Inc. Amended and Restated 2007 Equity Incentive Compensation Plan (as amended, the “2007 Plan”). Compensation paid to the Company’s executive officers historically complied with the performance-based compensation exception under 162(m) of the IRC (“162(m)”) by being granted pursuant to the MSCI Inc. Performance Formula and Incentive Plan (the “Performance Plan”). Shareholder approval of the Omnibus Plan constituted approval of the material terms of the performance goals under the Omnibus Plan for purposes of 162(m). The Company will continue to maintain the Performance Plan and may make tax-qualified awards pursuant to this plan.","MSCI","2026-02-25T06:47:02.459400Z",2017
